Date,Receipt_ID,Product_Name,Brand_Name,Category,Quantity,Selling_Price,Cost_Price,Stock_For_Month
24/02/2025,REC-sks-1784,Flour,The Baker's Choice,Pantry,5,4.58,3.46,134
24/02/2025,REC-YPl-9785,Toilet Paper,Soft Touch,Household,4,12.79,9.14,138
24/02/2025,REC-oPI-9799,Coffee,Bean Supreme,Beverages,5,5.88,4.51,160
26/02/2025,REC-aRS-0805,Cheese,Gourmet Gold,Dairy,1,2.98,2.42,58
26/02/2025,REC-owM-3115,Cheese,Gourmet Gold,Dairy,2,3.96,3.4,114
26/02/2025,REC-Skt-7292,Laundry Detergent,Fresh Scent,Household,3,10.44,7.99,87
26/02/2025,REC-Mwq-9933,Toilet Paper,Soft Touch,Household,4,9.18,6.74,62
27/02/2025,REC-ijF-1116,Coffee,Aussie Roast,Beverages,2,3.06,2.52,87
27/02/2025,REC-SgE-1402,Apples,Local Grown,Produce,5,1.91,1.41,66
27/02/2025,REC-Tcz-2804,Bread,Daily Loaf,Bakery,5,3.43,2.85,197
27/02/2025,REC-Uqm-2596,Chips,Crunchy Bites,Snacks,1,5.11,3.97,88
27/02/2025,REC-zEr-9288,Milk,Farmers Choice,Dairy,1,4.78,3.93,132
28/02/2025,REC-vtw-6392,Chips,Salt & Crunch,Snacks,4,5.02,3.9,97
28/02/2025,REC-BMW-4566,Sugar,Sweet Stuff,Pantry,3,2.11,1.59,55
28/02/2025,REC-rgr-6725,Chicken Breast,Lean Meats,Meat,4,11.29,9.36,126
04/03/2025,REC-qTE-5220,Juice,Fruit Burst,Beverages,2,4.55,3.81,174
04/03/2025,REC-CNS-9071,Chips,Crunchy Bites,Snacks,5,3.97,2.94,188
04/03/2025,REC-obv-5431,Coffee,Aussie Roast,Beverages,4,4.56,4.12,162
04/03/2025,REC-sli-4859,Dish Soap,Eco-Wash,Household,4,7.44,6.27,73
04/03/2025,REC-bhf-2603,Cereal,Healthy Start,Breakfast,1,6.19,5.19,168
04/03/2025,REC-Tpg-2878,Soft Drink,Sparkle Beverages,Beverages,3,5.18,4.07,156
04/03/2025,REC-iYt-7098,Bananas,Tropical Treat,Produce,5,3.42,2.55,181
04/03/2025,REC-lVK-8497,Bananas,Tropical Treat,Produce,2,2.08,1.67,50
04/03/2025,REC-YqX-8651,Chicken Breast,Prime Cuts,Meat,4,12.55,10.85,80
04/03/2025,REC-aYL-7698,Yogurt,Morning Bliss,Dairy,2,3.92,3.56,95
05/03/2025,REC-JkX-5716,Bread,Crusty Creations,Bakery,3,4.64,3.62,110
05/03/2025,REC-Iss-8054,Chicken Breast,Lean Meats,Meat,5,10.65,8.28,148
05/03/2025,REC-oRh-4196,Pasta,Pasta Perfection,Pantry,5,7.52,6.82,58
05/03/2025,REC-wGg-2379,Chicken Breast,Butcher's Best,Meat,2,14.75,11.21,137
05/03/2025,REC-GTA-5240,Rice,Rice King,Pantry,4,7.31,5.8,180
06/03/2025,REC-ztM-7316,Dish Soap,Sparkle Clean,Household,5,8.37,7.2,120
07/03/2025,REC-Esu-0920,Cereal,Golden Grains,Breakfast,2,6.83,5.21,118
07/03/2025,REC-wdH-2019,Chicken Breast,Butcher's Best,Meat,5,14.5,11.58,192
07/03/2025,REC-ofE-5776,Bread,Sunrise Bakes,Bakery,3,4.41,3.52,138
07/03/2025,REC-UmI-1083,Bread,Sunrise Bakes,Bakery,2,4.55,3.35,71
07/03/2025,REC-fYJ-8204,Laundry Detergent,Fresh Scent,Household,5,10.72,8.59,72
07/03/2025,REC-wDG-0416,Coffee,Urban Brew,Beverages,1,2.16,1.59,88
07/03/2025,REC-kHA-8151,Salt,Crystal Co.,Pantry,5,6.16,4.57,124
08/03/2025,REC-uzn-9774,Olive Oil,Golden Grove,Pantry,4,5.35,4.45,139
08/03/2025,REC-glR-4699,Lettuce,Crisp Greens,Produce,4,3.03,2.49,112
08/03/2025,REC-agF-2497,Soft Drink,Sparkle Beverages,Beverages,3,1.78,1.57,138
08/03/2025,REC-REK-2973,Bread,Daily Loaf,Bakery,2,4.75,3.43,185
08/03/2025,REC-fuk-2219,Bread,Sunrise Bakes,Bakery,2,5.3,3.8,155
08/03/2025,REC-HDu-8926,Coffee,Urban Brew,Beverages,4,4.46,3.87,122
08/03/2025,REC-BVt-0326,Beef Mince,Butcher's Best,Meat,1,13.86,10.76,135
09/03/2025,REC-KRT-1676,Flour,Golden Grains,Pantry,3,5.51,4.65,69
09/03/2025,REC-kBD-2081,Rice,Rice King,Pantry,2,6.53,5.59,197
09/03/2025,REC-zoS-6847,Tea Bags,Bushland Brews,Beverages,5,3.08,2.26,59
10/03/2025,REC-dfW-0353,Soft Drink,Fizz Co.,Beverages,2,2.18,1.79,130
11/03/2025,REC-Ctg-3482,Pasta,Italian Kitchen,Pantry,4,3.35,2.89,56
11/03/2025,REC-KNj-5351,Coffee,Aussie Roast,Beverages,4,4.7,4.11,98
11/03/2025,REC-Wdr-1398,Eggs,Farmstead,Dairy,3,6.8,4.98,160
12/03/2025,REC-JVY-4902,Toilet Paper,Quilted Comfort,Household,5,11.67,8.45,152
12/03/2025,REC-Gwi-4950,Yogurt,Morning Bliss,Dairy,5,2.53,2.27,69
12/03/2025,REC-DDK-2937,Coffee,Urban Brew,Beverages,5,3.69,3.24,165
12/03/2025,REC-NLk-4245,Eggs,Sunny-Side,Dairy,2,4.08,3.27,62
12/03/2025,REC-puE-5270,Apples,Orchard Fresh,Produce,1,2.34,1.97,114
12/03/2025,REC-ifv-7720,Dish Soap,Power Clean,Household,1,9.1,7.69,133
12/03/2025,REC-tSL-6796,Yogurt,Morning Bliss,Dairy,3,4.59,3.57,198
13/03/2025,REC-xcP-0383,Chicken Breast,Prime Cuts,Meat,5,12.35,10.23,132
13/03/2025,REC-DDM-0595,Bread,Crusty Creations,Bakery,1,3.7,2.84,70
13/03/2025,REC-okQ-1593,Laundry Detergent,Fresh Scent,Household,4,12.93,9.91,81
13/03/2025,REC-gIp-9251,Eggs,Sunny-Side,Dairy,2,3.43,2.9,59
13/03/2025,REC-tBD-7806,Lettuce,Crisp Greens,Produce,3,1.43,1.24,64
13/03/2025,REC-bqy-1220,Coffee,Aussie Roast,Beverages,1,6.27,4.73,70
13/03/2025,REC-MgU-8308,Bread,Daily Loaf,Bakery,3,3.29,2.51,107
13/03/2025,REC-dha-7834,Laundry Detergent,Clean Wave,Household,5,8.88,8.02,189
13/03/2025,REC-aLX-2954,Chips,Crunchy Bites,Snacks,1,4.67,3.91,172
13/03/2025,REC-RSG-2273,Milk,Farmers Choice,Dairy,5,5.92,4.39,174
14/03/2025,REC-xNM-6846,Canned Beans,Simply Canned,Pantry,1,4.09,3.25,91
14/03/2025,REC-YdA-2548,Coffee,Urban Brew,Beverages,5,2.96,2.49,163
14/03/2025,REC-RaG-4611,Chicken Breast,Lean Meats,Meat,4,16.22,13.46,199
15/03/2025,REC-GWk-0314,Tea Bags,Tea Time,Beverages,2,5.37,4.13,116
15/03/2025,REC-Lun-0610,Cheese,Blockbuster Cheeses,Dairy,5,2.69,2.43,90
15/03/2025,REC-IiS-0533,Yogurt,Morning Bliss,Dairy,5,5.56,4.85,86
15/03/2025,REC-RxW-7396,Olive Oil,Golden Grove,Pantry,3,7.67,5.76,75
15/03/2025,REC-Npm-8390,Olive Oil,Mediterranean Harvest,Pantry,4,3.73,3.35,65
15/03/2025,REC-ndR-7577,Laundry Detergent,Fresh Scent,Household,2,8.6,6.52,72
15/03/2025,REC-aIZ-5318,Eggs,Golden Yolk,Dairy,1,5.03,4.4,109
17/03/2025,REC-tyS-6042,Biscuits,Aussie Bakes,Snacks,2,2.16,1.73,118
17/03/2025,REC-KcQ-5080,Bread,Daily Loaf,Bakery,5,3.95,3.17,160
17/03/2025,REC-GdX-6023,Milk,Dairy Fresh,Dairy,5,3.62,3.28,112
17/03/2025,REC-GVM-2453,Bread,Crusty Creations,Bakery,2,3.04,2.66,196
17/03/2025,REC-iNX-2864,Milk,Farmers Choice,Dairy,1,5.06,3.88,61
17/03/2025,REC-PzG-4568,Laundry Detergent,Clean Wave,Household,1,6.53,4.76,183
17/03/2025,REC-DDK-9583,Salt,Crystal Co.,Pantry,3,3.63,3.26,92
20/03/2025,REC-EGZ-3472,Salt,Crystal Co.,Pantry,1,7.35,5.35,89
20/03/2025,REC-VXo-2621,Eggs,Farmstead,Dairy,3,2.85,2.5,92
20/03/2025,REC-zPt-2310,Bananas,Tropical Treat,Produce,3,1.96,1.77,146
20/03/2025,REC-wxP-2214,Yogurt,Pure Greek,Dairy,2,5.6,4.52,144
20/03/2025,REC-kwM-3707,Rice,Aussie Grains,Pantry,2,1.82,1.65,57
20/03/2025,REC-coT-0562,Juice,Fresh Squeeze,Beverages,3,4.01,2.99,86
20/03/2025,REC-xpr-6197,Cereal,Healthy Start,Breakfast,1,6.47,5.26,184
21/03/2025,REC-vUe-0636,Bread,Sunrise Bakes,Bakery,5,4.73,3.79,139
21/03/2025,REC-Nqh-4041,Chicken Breast,Prime Cuts,Meat,1,18.24,13.57,98
21/03/2025,REC-Qqd-1362,Dish Soap,Sparkle Clean,Household,4,6.25,5.48,123
21/03/2025,REC-efz-1249,Sugar,Cane Sugar Co.,Pantry,1,4.36,3.31,57
21/03/2025,REC-iZt-1803,Tomatoes,Sun Kissed,Produce,1,1.84,1.32,196
21/03/2025,REC-yBU-8973,Rice,Aussie Grains,Pantry,1,3.7,2.76,189
21/03/2025,REC-BbO-8474,Dish Soap,Sparkle Clean,Household,1,12.48,9.76,81
21/03/2025,REC-lop-7765,Tomatoes,Vine Ripened,Produce,3,1.41,1.09,184
22/03/2025,REC-SiQ-8303,Cereal,Golden Grains,Breakfast,5,7.0,5.56,84
22/03/2025,REC-GiB-1430,Eggs,Golden Yolk,Dairy,4,2.9,2.17,98
22/03/2025,REC-PUb-9225,Cheese,Blockbuster Cheeses,Dairy,3,5.52,4.06,71
22/03/2025,REC-rcS-4300,Canned Beans,Simply Canned,Pantry,3,7.19,6.03,84
22/03/2025,REC-PKM-3280,Flour,The Baker's Choice,Pantry,5,5.35,4.21,82
22/03/2025,REC-PtM-5178,Dish Soap,Sparkle Clean,Household,5,7.82,5.79,194
22/03/2025,REC-pWV-0056,Chicken Breast,Butcher's Best,Meat,2,15.86,13.05,175
22/03/2025,REC-avc-5413,Laundry Detergent,Fresh Scent,Household,2,12.48,9.37,193
22/03/2025,REC-qId-8649,Biscuits,Aussie Bakes,Snacks,4,2.67,2.31,87
22/03/2025,REC-HQI-0465,Lettuce,Garden Select,Produce,2,1.67,1.27,115
23/03/2025,REC-jmQ-0804,Rice,Aussie Grains,Pantry,1,3.21,2.89,183
23/03/2025,REC-SEP-2705,Eggs,Sunny-Side,Dairy,3,4.78,3.74,196
23/03/2025,REC-Mfw-1021,Dish Soap,Eco-Wash,Household,2,4.22,3.37,77
23/03/2025,REC-qQd-1887,Coffee,Bean Supreme,Beverages,1,2.85,2.44,181
23/03/2025,REC-vqz-7394,Cheese,Blockbuster Cheeses,Dairy,1,4.26,3.3,173
25/03/2025,REC-TJH-1600,Bread,Crusty Creations,Bakery,1,4.65,3.45,193
25/03/2025,REC-CSv-8736,Biscuits,Sweet Treats,Snacks,2,2.57,2.07,193
25/03/2025,REC-koX-2281,Apples,Orchard Fresh,Produce,3,1.95,1.68,119
25/03/2025,REC-iSA-1536,Beef Mince,Butcher's Best,Meat,4,19.84,14.5,183
25/03/2025,REC-LrP-2546,Cereal,Healthy Start,Breakfast,3,6.17,4.5,191
25/03/2025,REC-ksE-2908,Flour,The Baker's Choice,Pantry,1,2.33,2.11,77
26/03/2025,REC-RyB-7539,Pasta,Italian Kitchen,Pantry,2,2.09,1.62,128
26/03/2025,REC-WAb-5859,Chicken Breast,Butcher's Best,Meat,2,12.05,9.28,60
26/03/2025,REC-pQM-8220,Cheese,Blockbuster Cheeses,Dairy,5,4.6,3.65,59
26/03/2025,REC-paX-9419,Pasta,Pasta Perfection,Pantry,5,5.01,3.93,192
26/03/2025,REC-iav-3635,Bread,Crusty Creations,Bakery,5,4.5,3.92,156
26/03/2025,REC-hTL-4114,Dish Soap,Power Clean,Household,4,10.39,7.45,163
26/03/2025,REC-xar-5895,Beef Mince,Butcher's Best,Meat,2,13.63,11.38,163
26/03/2025,REC-aPB-2165,Lettuce,Garden Select,Produce,4,3.96,3.06,127
26/03/2025,REC-hJt-7776,Chips,Salt & Crunch,Snacks,5,2.47,2.1,139
27/03/2025,REC-cps-7762,Biscuits,Sweet Treats,Snacks,2,2.7,2.24,170
27/03/2025,REC-IJw-8812,Chicken Breast,Lean Meats,Meat,4,16.54,12.79,195
27/03/2025,REC-HSV-7667,Olive Oil,Mediterranean Harvest,Pantry,5,4.77,3.61,125
27/03/2025,REC-fWt-9441,Cereal,Morning Crunch,Breakfast,2,6.87,5.1,66
27/03/2025,REC-lQo-7140,Yogurt,Morning Bliss,Dairy,3,3.29,2.51,54
27/03/2025,REC-XjC-2686,Dish Soap,Sparkle Clean,Household,2,6.18,4.84,108
27/03/2025,REC-poh-9733,Rice,Aussie Grains,Pantry,4,4.38,3.41,59
27/03/2025,REC-wLF-7958,Lettuce,Garden Select,Produce,1,1.68,1.34,170
27/03/2025,REC-Bcn-5287,Apples,Local Grown,Produce,2,1.33,1.12,110
28/03/2025,REC-Ard-2195,Yogurt,Creamy Delights,Dairy,5,4.42,3.23,137
28/03/2025,REC-TpU-9867,Rice,Aussie Grains,Pantry,5,7.85,6.28,187
28/03/2025,REC-ntq-6689,Lettuce,Garden Select,Produce,5,3.21,2.55,189
28/03/2025,REC-Zit-4115,Laundry Detergent,Aussie Wash,Household,2,7.18,5.62,179
28/03/2025,REC-pMu-9129,Rice,Aussie Grains,Pantry,4,2.63,2.19,153
28/03/2025,REC-ZAy-0664,Chips,Salt & Crunch,Snacks,5,4.28,3.34,138
30/03/2025,REC-nOr-7965,Biscuits,Sweet Treats,Snacks,4,3.12,2.45,61
30/03/2025,REC-vOi-3550,Yogurt,Creamy Delights,Dairy,2,2.58,2.28,53
30/03/2025,REC-Ywp-0664,Cheese,Blockbuster Cheeses,Dairy,4,4.3,3.71,71
30/03/2025,REC-mJj-4929,Bread,Sunrise Bakes,Bakery,4,3.9,2.85,61
31/03/2025,REC-amO-8193,Tomatoes,Vine Ripened,Produce,1,1.97,1.55,92
31/03/2025,REC-LyR-0150,Rice,Aussie Grains,Pantry,2,5.68,4.53,128
31/03/2025,REC-YWc-5264,Tea Bags,Tea Time,Beverages,1,4.72,4.13,88
01/04/2025,REC-eAp-7101,Pasta,Italian Kitchen,Pantry,5,5.17,4.58,70
01/04/2025,REC-XLN-6078,Milk,Farmers Choice,Dairy,3,4.8,4.02,57
01/04/2025,REC-oBt-8878,Milk,Farmers Choice,Dairy,3,4.87,4.05,200
01/04/2025,REC-VEr-6581,Pasta,Grainfield Co.,Pantry,3,7.63,6.23,189
01/04/2025,REC-YRH-4439,Pasta,Grainfield Co.,Pantry,3,7.25,5.49,135
01/04/2025,REC-JFy-1686,Eggs,Sunny-Side,Dairy,3,3.49,2.61,79
01/04/2025,REC-iRY-6764,Sugar,Cane Sugar Co.,Pantry,3,8.01,5.96,174
01/04/2025,REC-lcA-7462,Beef Mince,Prime Cuts,Meat,5,12.06,9.72,82
02/04/2025,REC-xlJ-4795,Chips,Salt & Crunch,Snacks,2,2.28,1.82,61
02/04/2025,REC-Srs-1156,Lettuce,Crisp Greens,Produce,1,2.58,2.3,184
02/04/2025,REC-tSr-8103,Chips,Salt & Crunch,Snacks,2,3.72,3.06,61
04/04/2025,REC-vpX-1771,Laundry Detergent,Fresh Scent,Household,1,4.22,3.3,156
05/04/2025,REC-zQj-4268,Olive Oil,Golden Grove,Pantry,5,4.52,3.29,93
05/04/2025,REC-wjb-0742,Biscuits,Cookie Crumble,Snacks,3,4.86,3.94,84
05/04/2025,REC-Ngr-5096,Biscuits,Cookie Crumble,Snacks,5,3.96,3.47,127
05/04/2025,REC-wGW-8473,Tea Bags,Tea Time,Beverages,2,2.78,2.33,152
05/04/2025,REC-tBT-8889,Apples,Local Grown,Produce,2,2.86,2.43,109
05/04/2025,REC-VlI-0869,Sugar,Sweet Stuff,Pantry,3,4.4,3.68,152
05/04/2025,REC-SbC-1370,Cereal,Healthy Start,Breakfast,4,4.32,3.3,106
05/04/2025,REC-qLg-7217,Juice,Fruit Burst,Beverages,2,2.75,2.01,182
07/04/2025,REC-apu-8935,Cereal,Morning Crunch,Breakfast,2,4.27,3.28,86
07/04/2025,REC-Ogf-2601,Laundry Detergent,Clean Wave,Household,1,9.53,7.31,183
07/04/2025,REC-Oyb-7240,Olive Oil,Golden Grove,Pantry,4,3.6,3.12,144
07/04/2025,REC-Djh-4555,Yogurt,Creamy Delights,Dairy,1,5.29,4.53,106
07/04/2025,REC-Jkr-7800,Yogurt,Creamy Delights,Dairy,5,4.54,3.44,80
07/04/2025,REC-rVO-4752,Pasta,Grainfield Co.,Pantry,5,6.79,5.38,79
07/04/2025,REC-Jkj-6274,Paper Towels,Quick Dry,Household,1,10.52,7.81,121
07/04/2025,REC-WUv-2620,Olive Oil,Mediterranean Harvest,Pantry,1,6.21,5.36,134
07/04/2025,REC-pkh-0797,Coffee,Bean Supreme,Beverages,1,2.43,1.75,123
07/04/2025,REC-mnL-3275,Chicken Breast,Butcher's Best,Meat,1,11.07,8.61,120
08/04/2025,REC-pww-0635,Pasta,Italian Kitchen,Pantry,5,1.8,1.57,127
08/04/2025,REC-ozU-1950,Coffee,Urban Brew,Beverages,4,5.61,4.12,200
08/04/2025,REC-aBp-2142,Eggs,Farmstead,Dairy,4,3.19,2.77,55
08/04/2025,REC-deR-8234,Toilet Paper,Soft Touch,Household,1,5.22,4.29,108
08/04/2025,REC-Wrp-7949,Yogurt,Creamy Delights,Dairy,3,4.9,4.38,59
08/04/2025,REC-Lfb-8400,Paper Towels,Handy Wipes,Household,3,12.46,9.42,172
08/04/2025,REC-AVb-0836,Chips,Crunchy Bites,Snacks,1,3.29,2.59,141
08/04/2025,REC-ljV-0518,Chicken Breast,Butcher's Best,Meat,4,11.96,8.67,185
08/04/2025,REC-xei-6090,Canned Tomatoes,Simply Canned,Pantry,1,5.21,4.46,126
08/04/2025,REC-DWB-0543,Tea Bags,Bushland Brews,Beverages,2,3.12,2.64,138
09/04/2025,REC-OCx-2699,Flour,Golden Grains,Pantry,5,7.76,5.82,90
10/04/2025,REC-HUG-5162,Rice,Aussie Grains,Pantry,1,4.01,3.54,153
10/04/2025,REC-DxA-7606,Sugar,Sweet Stuff,Pantry,2,3.36,2.98,91
10/04/2025,REC-MuN-0483,Soft Drink,Fizz Co.,Beverages,2,5.52,4.72,194
10/04/2025,REC-Jto-7507,Tea Bags,Tea Time,Beverages,4,1.66,1.51,120
10/04/2025,REC-Fex-0225,Coffee,Aussie Roast,Beverages,5,6.64,4.9,84
10/04/2025,REC-kmC-4576,Laundry Detergent,Aussie Wash,Household,2,11.68,9.0,72
10/04/2025,REC-yXa-3832,Coffee,Aussie Roast,Beverages,5,6.18,4.64,163
11/04/2025,REC-gAW-8932,Canned Beans,Simply Canned,Pantry,5,7.32,5.77,80
11/04/2025,REC-vjw-5329,Bananas,Island Harvest,Produce,3,1.92,1.39,67
11/04/2025,REC-VED-4173,Eggs,Sunny-Side,Dairy,1,4.33,3.48,177
11/04/2025,REC-qhm-9005,Cereal,Golden Grains,Breakfast,2,4.45,3.83,134
11/04/2025,REC-FQc-1349,Eggs,Sunny-Side,Dairy,3,4.26,3.47,125
11/04/2025,REC-oKM-6033,Cereal,Golden Grains,Breakfast,5,3.61,3.15,183
13/04/2025,REC-FUi-9520,Cheese,Australian Cheeses,Dairy,5,3.57,3.15,85
13/04/2025,REC-uZt-0325,Coffee,Urban Brew,Beverages,1,2.6,1.97,117
13/04/2025,REC-ccJ-7493,Pasta,Italian Kitchen,Pantry,4,4.69,3.42,142
15/04/2025,REC-xCy-2592,Chips,Salt & Crunch,Snacks,4,2.91,2.26,54
15/04/2025,REC-Uvx-3906,Coffee,Bean Supreme,Beverages,1,4.62,4.03,133
15/04/2025,REC-VOv-5148,Bananas,Tropical Treat,Produce,4,1.97,1.59,55
15/04/2025,REC-Poq-7840,Yogurt,Pure Greek,Dairy,3,5.01,4.1,97
15/04/2025,REC-TYA-4265,Chicken Breast,Butcher's Best,Meat,2,11.69,10.45,183
15/04/2025,REC-XIm-1427,Bread,Daily Loaf,Bakery,2,3.08,2.6,80
15/04/2025,REC-eAF-2199,Cereal,Healthy Start,Breakfast,1,3.78,3.16,63
15/04/2025,REC-qZT-3010,Chips,Crunchy Bites,Snacks,1,5.27,3.97,101
16/04/2025,REC-kSh-6775,Juice,Fresh Squeeze,Beverages,2,2.97,2.57,172
16/04/2025,REC-ChT-4535,Dish Soap,Sparkle Clean,Household,4,13.13,9.92,180
16/04/2025,REC-NKA-7353,Biscuits,Aussie Bakes,Snacks,3,2.06,1.51,133
16/04/2025,REC-QAJ-6823,Paper Towels,Handy Wipes,Household,5,6.68,5.22,81
16/04/2025,REC-dMG-6219,Bread,Daily Loaf,Bakery,5,4.89,3.91,196
16/04/2025,REC-ddR-4182,Lettuce,Garden Select,Produce,2,4.15,3.25,68
16/04/2025,REC-Ysp-3606,Milk,Meadowland,Dairy,1,6.54,4.93,152
17/04/2025,REC-Fml-4388,Cheese,Gourmet Gold,Dairy,5,4.98,4.04,190
17/04/2025,REC-yKV-4159,Dish Soap,Sparkle Clean,Household,2,7.69,5.94,110
17/04/2025,REC-qiO-3998,Paper Towels,Handy Wipes,Household,2,9.41,6.98,143
19/04/2025,REC-dVx-7691,Chicken Breast,Butcher's Best,Meat,5,10.61,8.85,148
19/04/2025,REC-NpN-9807,Cereal,Healthy Start,Breakfast,2,4.75,3.61,101
19/04/2025,REC-FDf-1796,Toilet Paper,Quilted Comfort,Household,2,8.03,6.13,69
19/04/2025,REC-ZgD-4495,Chicken Breast,Lean Meats,Meat,2,15.68,13.1,50
19/04/2025,REC-rbB-0627,Bananas,Tropical Treat,Produce,3,3.87,3.44,179
19/04/2025,REC-QzS-2160,Tomatoes,Sun Kissed,Produce,5,2.4,2.05,188
19/04/2025,REC-lTZ-6829,Bananas,Island Harvest,Produce,4,1.34,1.1,169
19/04/2025,REC-TSk-0095,Coffee,Aussie Roast,Beverages,3,3.62,2.77,142
19/04/2025,REC-tZz-1765,Dish Soap,Sparkle Clean,Household,4,3.86,3.26,56
19/04/2025,REC-PyI-7887,Chicken Breast,Lean Meats,Meat,2,10.83,9.43,56
20/04/2025,REC-Gso-7144,Paper Towels,Quick Dry,Household,4,6.86,6.06,155
21/04/2025,REC-awd-5683,Beef Mince,Prime Cuts,Meat,2,15.06,12.43,160
21/04/2025,REC-pKv-9432,Bread,Crusty Creations,Bakery,5,4.59,3.67,143
21/04/2025,REC-cuJ-8179,Sugar,Sweet Stuff,Pantry,5,6.45,5.7,195
21/04/2025,REC-lor-6406,Biscuits,Cookie Crumble,Snacks,5,2.8,2.04,122
21/04/2025,REC-lei-8361,Laundry Detergent,Aussie Wash,Household,1,9.45,7.27,85
21/04/2025,REC-GTb-4897,Paper Towels,Quick Dry,Household,4,7.64,5.64,158
21/04/2025,REC-PnZ-4095,Juice,Fruit Burst,Beverages,2,2.14,1.55,119
21/04/2025,REC-aFl-0850,Paper Towels,Quick Dry,Household,5,9.57,7.69,171
21/04/2025,REC-EyQ-7577,Dish Soap,Sparkle Clean,Household,1,9.06,7.41,170
21/04/2025,REC-euX-7250,Toilet Paper,Soft Touch,Household,5,11.32,8.57,139
22/04/2025,REC-cNG-8722,Cheese,Blockbuster Cheeses,Dairy,1,5.53,4.99,182
22/04/2025,REC-ibj-3033,Toilet Paper,Quilted Comfort,Household,3,8.31,6.49,109
22/04/2025,REC-kPa-9756,Pasta,Italian Kitchen,Pantry,1,3.66,3.02,172
22/04/2025,REC-oEx-1071,Chicken Breast,Butcher's Best,Meat,3,11.08,9.89,197
22/04/2025,REC-zOb-0511,Yogurt,Pure Greek,Dairy,3,4.38,3.16,182
22/04/2025,REC-gDW-7779,Pasta,Italian Kitchen,Pantry,5,4.44,3.83,50
22/04/2025,REC-qtr-8296,Olive Oil,Golden Grove,Pantry,1,4.35,3.23,68
24/04/2025,REC-vgF-0023,Sugar,Sweet Stuff,Pantry,4,6.53,5.14,73
24/04/2025,REC-lWA-6391,Biscuits,Aussie Bakes,Snacks,1,3.97,3.05,121
24/04/2025,REC-ASB-8635,Salt,Aussie Salt,Pantry,3,2.51,1.85,171
24/04/2025,REC-qmu-8657,Sugar,Sweet Stuff,Pantry,3,5.27,3.8,105
24/04/2025,REC-qxV-9392,Paper Towels,Quick Dry,Household,5,10.89,9.61,67
24/04/2025,REC-Jvo-0653,Beef Mince,Butcher's Best,Meat,5,16.34,11.88,147
24/04/2025,REC-ReT-6031,Cereal,Morning Crunch,Breakfast,2,6.14,5.29,101
25/04/2025,REC-CmU-7296,Chicken Breast,Butcher's Best,Meat,1,14.46,10.7,180
25/04/2025,REC-MdI-3614,Dish Soap,Eco-Wash,Household,1,9.76,7.74,181
25/04/2025,REC-Bpw-8088,Canned Tomatoes,Simply Canned,Pantry,2,3.43,2.69,96
26/04/2025,REC-heY-6761,Chips,Salt & Crunch,Snacks,3,4.03,3.51,99
27/04/2025,REC-tsI-6658,Bananas,Tropical Treat,Produce,3,1.66,1.34,130
27/04/2025,REC-zmv-4204,Laundry Detergent,Clean Wave,Household,1,11.39,9.32,148
28/04/2025,REC-XxU-1335,Apples,Orchard Fresh,Produce,3,2.98,2.46,138
28/04/2025,REC-dif-9359,Olive Oil,Mediterranean Harvest,Pantry,1,4.2,3.52,165
28/04/2025,REC-hFZ-9277,Toilet Paper,Quilted Comfort,Household,2,9.06,7.28,146
28/04/2025,REC-ffM-7804,Juice,Fruit Burst,Beverages,3,4.43,3.63,183
28/04/2025,REC-HTT-2574,Laundry Detergent,Aussie Wash,Household,1,11.27,9.52,179
28/04/2025,REC-lyC-2493,Coffee,Urban Brew,Beverages,3,3.47,2.89,99
28/04/2025,REC-OaF-1604,Flour,Golden Grains,Pantry,1,6.72,5.36,80
28/04/2025,REC-ayq-8151,Biscuits,Aussie Bakes,Snacks,1,3.32,2.77,105
28/04/2025,REC-mLZ-8445,Chicken Breast,Butcher's Best,Meat,1,9.87,8.93,115
28/04/2025,REC-yFf-1107,Apples,Orchard Fresh,Produce,4,4.08,3.06,92
30/04/2025,REC-zsf-8483,Bread,Crusty Creations,Bakery,5,3.22,2.58,194
30/04/2025,REC-OJf-0277,Soft Drink,Sparkle Beverages,Beverages,4,2.6,2.13,110
01/05/2025,REC-vAA-6029,Dish Soap,Eco-Wash,Household,3,11.69,9.75,119
01/05/2025,REC-cNX-9715,Eggs,Golden Yolk,Dairy,1,6.45,4.93,135
03/05/2025,REC-EEl-2360,Apples,Orchard Fresh,Produce,2,2.82,2.34,74
03/05/2025,REC-fol-4917,Eggs,Sunny-Side,Dairy,4,3.99,3.0,198
03/05/2025,REC-dJR-3254,Chicken Breast,Prime Cuts,Meat,5,17.03,13.87,121
03/05/2025,REC-MgP-7521,Paper Towels,Handy Wipes,Household,4,4.91,3.72,96
04/05/2025,REC-Mqi-4483,Laundry Detergent,Aussie Wash,Household,4,13.07,9.76,119
06/05/2025,REC-jUJ-3980,Paper Towels,Quick Dry,Household,1,10.23,9.25,68
06/05/2025,REC-nrQ-9428,Soft Drink,Fizz Co.,Beverages,2,2.14,1.59,193
06/05/2025,REC-wai-5045,Canned Beans,Simply Canned,Pantry,3,3.18,2.78,72
06/05/2025,REC-jea-8527,Bread,Sunrise Bakes,Bakery,4,4.59,3.52,176
06/05/2025,REC-DSY-9355,Juice,Fruit Burst,Beverages,3,2.8,2.02,190
